IBINS#,IBADD@IN,IBADDIN,IBWPHR,IBZIP6,IBSTE,IBCITY,IBADD1,IBLABL,IBPAYID,IBCNTC                    IBDEL@ IBDTSTS,,IBMSID       IBDTMSID,,IBDTMT,,IBTMNT,,IBUSER,IBDTES,,IBTESE,,IBUSRC,IBZPGM,INNAMB
1109,14140479,14140479,8884942583,83707,ID,Boise,PO Box 8406,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,3/10/2020,00:00.0,1/1/1900,32:11.0,A088317,3/10/2020,00:00.0,1/1/1900,31:08.0,A088317,INSADR,Blue Cross Idaho
1110,536185,00536185,8004592110,21401,MD,Annapolis,PO BOX 6752,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/19/2006,00:00.0,1/1/1900,48:47.0,BECKSCH,6/12/2006,00:00.0,1/1/1900,48:22.0,BAHBATT,INSADR,ZINFORMED
1110,2320120,02320120,8776809133,21012,MD,Arnold,PO Box 9709(Combined GovtPlan),,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/11/2011,00:00.0,1/1/1900,01:08.0,CINEICH,8/11/2011,00:00.0,1/1/1900,56:56.0,CINEICH,INSADR,ZINFORMED
1110,3514586,03514586,8004592110,79998,TX,El Paso,PO Box 981637,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/13/2013,00:00.0,1/1/1900,40:04.0,MCARMONA,6/13/2013,00:00.0,1/1/1900,38:32.0,MCARMONA,INSADR,ZINFORMED
1111,538923,00538923,8003921770,60005,IL,Arlington Heigh,171 West Wing St STE 210,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/19/2006,00:00.0,1/1/1900,07:14.0,BECKSCH,6/20/2006,00:00.0,1/1/1900,06:44.0,BAHBATT,INSADR,ALTERNATIVE RISK MANAGEMENT
1111,1934303,01934303,8003921770,60006,IL,Arlington Heights,PO Box 1938,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/17/2014,00:00.0,1/1/1900,13:56.0,MCARMONA,11/30/2010,00:00.0,1/1/1900,13:39.0,KIMKTAR,ADRMASTRG,ALTERNATIVE RISK MANAGEMENT
1111,2252692,02252692,8775441770,97223,OR,Portland,10200 Nimbus Suite G5,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/28/2011,00:00.0,1/1/1900,12:12.0,KJAGDEO,6/28/2011,00:00.0,1/1/1900,10:21.0,KJAGDEO,INSADR,ALTERNATIVE RISK MANAGEMENT
1112,539599,00539599,7045259666,28273,NC,Charlotte,3800 Acro Corp Pkwy Suite 450,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/19/2006,00:00.0,1/1/1900,56:45.0,BECKSCH,6/22/2006,00:00.0,1/1/1900,56:21.0,BAHBATT,INSADR,TUCKER ADMINISTRATORS
1113,541497,00541497,8005188811,45429,OH,Dayton,PO Box 292455,N,6126,D      1940-01-01,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,23:36.0,CC_JWAHDEN,6/29/2006,00:00.0,1/1/1900,23:17.0,BAHBATT,ADRMASTRG,DENTAL REIMBURSEMENT
1114,541508,00541508,8002230307,17608,PA,Lancaster,PO Box 83888,N,CX092,1/1/1940,00:00.0,1/1/1940,00:00.0,5/27/2016,00:00.0,1/1/1900,17:04.0,JDALE,6/29/2006,00:00.0,1/1/1900,31:31.0,BAHBATT,INSADR,ZEASTERN LIFE & HEALTH
1114,776484,00776484,8002330307,17608,PA,Lancaster,PO Box 83149,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,29:45.0,CC_JWAHDEN,11/26/2007,00:00.0,1/1/1900,29:35.0,KIMKTAR,ADRMASTRG,ZEASTERN LIFE & HEALTH
1115,543252,00543252,8007951023,27114,NC,Winston Salem,PO Box 25987,N,6126,1/1/1940,00:00.0,R254057      2015-05-01,00:00.0,5/1/2015,00:00.0,1/1/1900,18:34.0,JDALE,7/6/2006,00:00.0,1/1/1900,45:28.0,BAHBATT,INSADR,MED COST BENEFIT SERVICES
1115,1166985,01166985,8007951023,27114,NC,Winston Salem,PO Box 25307,,6126,1/1/1940,00:00.0,R254060      2015-05-01,00:00.0,5/1/2015,00:00.0,1/1/1900,18:46.0,JDALE,3/13/2009,00:00.0,1/1/1900,05:11.0,CCLUETT,INSADR,MED COST BENEFIT SERVICES
1116,555799,00555799,8003422221,19899,DE,Wilmington,PO Box 8829,N,UCCI1,D      1940-01-01,00:00.0,1/1/1940,00:00.0,5/17/2013,00:00.0,1/1/1900,44:26.0,KVANCAMP,8/14/2006,00:00.0,1/1/1900,39:58.0,BAHBATT,INSADR,BC/BS OF DELAWARE
1116,698543,00698543,8003422221,19899,DE,Wilmington,PO Box 8830,N,UCCI1,D      1940-01-01,00:00.0,1/1/1940,00:00.0,5/17/2013,00:00.0,1/1/1900,53:21.0,KVANCAMP,7/12/2007,00:00.0,1/1/1900,49:58.0,KIMKTAR,INSADR,BC/BS OF DELAWARE
1117,547005,00547005,9524178576,55441,MN,Minneapolis,9800 Shelard Pkwy STE 340,N,6126,1/1/1940,00:00.0,Z134455      2018-02-05,00:00.0,2/5/2018,00:00.0,1/1/1900,34:22.0,JDALE,7/18/2006,00:00.0,1/1/1900,09:38.0,BAHBATT,INSADR,H & A DENTAL
1118,547668,00547668,8003569822,97321,OR,Albany,PO Box 218,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/23/2010,00:00.0,1/1/1900,07:39.0,RBOOKMAN,7/20/2006,00:00.0,1/1/1900,04:30.0,BAHBATT,ADRMASTRG,PHILIPS ADMINISTRATIVE
1119,549121,00549121,8002516346,37315,TN,Collegedale,PO Box 2078,N,CBTN1,1/1/1940,00:00.0,1/1/1940,00:00.0,3/29/2016,00:00.0,1/1/1900,42:44.0,JDALE,7/25/2006,00:00.0,1/1/1900,15:07.0,BAHBATT,INSADR,MCKEE INSURANCE GROUP
1120,549927,00549927,8887570703,76182,TX,North Richland Hills,PO Box 982009,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,59:53.0,CC_JWAHDEN,7/26/2006,00:00.0,1/1/1900,59:21.0,BAHBATT,ADRMASTRG,CAREMARK
1120,599377,00599377,8887846333,14622,NY,Rochester,1000 Hylan Dr,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/21/2006,00:00.0,1/1/1900,43:43.0,BAHBATT,12/21/2006,00:00.0,1/1/1900,43:11.0,BAHBATT,INSADR,CAREMARK
1120,629879,00629879,0,46250,IN,Indianapolis,PO Box 50440,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,52:39.0,CC_JWAHDEN,3/5/2007,00:00.0,1/1/1900,52:24.0,BAHBATT,ADRMASTRG,CAREMARK
1120,727738,00727738,8004726630,44224,OH,Stow,PO Box 20900,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,51:56.0,CC_JWAHDEN,9/5/2007,00:00.0,1/1/1900,51:33.0,BAHBATT,ADRMASTRG,CAREMARK
1120,728676,00728676,8003288749,40742,KY,London,PO Box 8400,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,31:48.0,CC_JWAHDEN,9/6/2007,00:00.0,1/1/1900,31:23.0,BAHBATT,ADRMASTRG,CAREMARK
1120,763248,00763248,8007135095,40742,KY,London,PO Box 7154,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,9/21/2009,00:00.0,1/1/1900,02:36.0,CCLUETT,11/2/2007,00:00.0,1/1/1900,02:13.0,BAHBATT,ADRMASTRG,CAREMARK
1120,773892,00773892,8886456410,29260,SC,Columbia,PO Box 6702,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,48:49.0,CC_JWAHDEN,11/19/2007,00:00.0,1/1/1900,48:29.0,BAHBATT,ADRMASTRG,CAREMARK
1120,811617,00811617,8005624023,52244,IA,Iowa City,PO Box 4542,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,52:09.0,CC_JWAHDEN,1/23/2008,00:00.0,1/1/1900,51:51.0,BAHBATT,ADRMASTRG,CAREMARK
1120,839875,00839875,8886506566,30022,GA,Alpharetta,PO Box 345,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,18:04.0,CC_JWAHDEN,2/29/2008,00:00.0,1/1/1900,17:24.0,BAHBATT,ADRMASTRG,CAREMARK
1120,894719,00894719,8668587223,1581,MA,Westborough,PO Box 763,N,41206,1/1/1940,00:00.0,S200622      2015-09-22,00:00.0,9/22/2015,00:00.0,1/1/1900,48:26.0,JDALE,5/6/2008,00:00.0,1/1/1900,38:44.0,KIMKTAR,INSADR,CAREMARK
1120,958196,00958196,8004517715,48333,MI,Farmington Hill,PO Box 2720,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/28/2008,00:00.0,1/1/1900,33:38.0,ACHAVEZ,7/28/2008,00:00.0,1/1/1900,33:09.0,ACHAVEZ,INSADR,CAREMARK
1120,973311,00973311,8884465844,46280,IN,Indianapolis,PO Box 80615,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,46:40.0,CC_JWAHDEN,8/13/2008,00:00.0,1/1/1900,46:20.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,974071,00974071,8009686616,48826,MI,East Lansing,PO Box 1570,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,25:48.0,CC_JWAHDEN,8/14/2008,00:00.0,1/1/1900,25:32.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,1022817,01022817,8002847110,46206,IN,Indianapolis,PO Box 55210,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,32:18.0,CC_JWAHDEN,10/13/2008,00:00.0,1/1/1900,32:00.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,1073054,01073054,2606257470,46801,IN,Fort Wayne,PO Box 2362,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,35:43.0,CC_JWAHDEN,12/9/2008,00:00.0,1/1/1900,35:21.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,1115913,01115913,8005069665,75261,TX,Dallas,PO Box 619055,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,51:49.0,CC_JWAHDEN,1/28/2009,00:00.0,1/1/1900,51:32.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,1115914,01115914,8005609665,75261,TX,Dallas,PO Box 619055,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,52:35.0,CC_JWAHDEN,1/28/2009,00:00.0,1/1/1900,52:21.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,1141874,01141874,8005263919,37077,TN,Hendersonville,PO Box 1439,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,44:45.0,CC_JWAHDEN,2/19/2009,00:00.0,1/1/1900,44:32.0,KIMKTAR,ADRMASTRG,CAREMARK
1120,1189203,01189203,8005321537,50306,IA,Des Moines,PO Box 9354,N,6126,HIDDEN                           1940-01-01,00:00.0,1/1/1940,00:00.0,5/11/2016,00:00.0,1/1/1900,51:54.0,JDALE,4/2/2009,00:00.0,1/1/1900,55:17.0,CCLUETT,INSADR,CAREMARK
1120,1268665,01268665,8663727446,47202,IN,Columbus,PO Box 1787,N,77153,1/1/1940,00:00.0,T397281      2016-03-08,00:00.0,3/8/2016,00:00.0,1/1/1900,40:56.0,JDALE,6/18/2009,00:00.0,1/1/1900,04:39.0,AERWIN,INSADR,CAREMARK
1120,1317713,01317713,8002346008,14240,NY,Buffalo,PO Box 80,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/3/2009,00:00.0,1/1/1900,33:41.0,BAHBATT,8/3/2009,00:00.0,1/1/1900,33:20.0,BAHBATT,INSADR,CAREMARK
1120,1367637,01367637,8005450589,46801,IN,Fort Wayne,PO Box 2362 (Employee Plan LLC,N,35112,1/1/1940,00:00.0,1/1/1940,00:00.0,7/26/2010,00:00.0,1/1/1900,37:52.0,RBOOKMAN,9/17/2009,00:00.0,1/1/1900,30:05.0,CCLUETT,ADRMASTRG,CAREMARK
1120,1460158,01460158,8002724248,53226,WI,Milwaukee,2100 N Mayfair Rd Ste 100,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/2/2009,00:00.0,1/1/1900,53:10.0,AERWIN,12/2/2009,00:00.0,1/1/1900,52:42.0,AERWIN,INSADR,CAREMARK
1120,1531804,01531804,0,46250,IN,Indianapolis,PO Box 50427,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/7/2016,00:00.0,1/1/1900,44:31.0,JDALE,2/1/2010,00:00.0,1/1/1900,58:46.0,CC_JWAHDEN,INSADR,CAREMARK
1120,1559470,01559470,8005645999,2122,MA,Dorchester,256 Freeport St 2nd Fl,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/18/2010,00:00.0,1/1/1900,18:13.0,CCLUETT,2/18/2010,00:00.0,1/1/1900,17:52.0,CCLUETT,INSADR,CAREMARK
1120,1932872,01932872,8003443766,52101,IA,Decorah,PO Box 408,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/13/2010,00:00.0,1/1/1900,16:42.0,RBOOKMAN,11/30/2010,00:00.0,1/1/1900,33:47.0,KIMKTAR,INSADR,CAREMARK
1120,1962638,01962638,8042317792,23224,VA,Richmond,701 Stockton St,N,6126,NO ECS                           1940-01-01,00:00.0,1/1/1940,00:00.0,2/17/2011,00:00.0,1/1/1900,47:36.0,RBOOKMAN,12/22/2010,00:00.0,1/1/1900,56:36.0,KIMKTAR,INSADR,CAREMARK
1120,2284099,02284099,8008457629,32794,FL,Maitland,PO BOX 945260,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/20/2011,00:00.0,1/1/1900,42:30.0,CINEICH,7/20/2011,00:00.0,1/1/1900,41:08.0,CINEICH,INSADR,CAREMARK
1120,2315757,02315757,8009665772,85072,AZ,Phoenix,PO Box 52116,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/9/2011,00:00.0,1/1/1900,11:29.0,KIMKTAR,8/9/2011,00:00.0,1/1/1900,11:10.0,KIMKTAR,INSADR,CAREMARK
1120,2392686,02392686,8667448482,46898,IN,Fort Wayne,PO Box 80465,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,9/28/2011,00:00.0,1/1/1900,56:56.0,KIMKTAR,9/28/2011,00:00.0,1/1/1900,56:29.0,KIMKTAR,INSADR,CAREMARK
1120,3497093,03497093,8007684375,29260,SC,Columbia,PO Box 6927 (PAI),N,37287,1/1/1940,00:00.0,V831430      2016-12-29,00:00.0,12/29/2016,00:00.0,1/1/1900,58:52.0,MCARMONA,6/5/2013,00:00.0,1/1/1900,05:55.0,KVANCAMP,INSADR,CAREMARK
1121,551180,00551180,8664835939,41311,KY,Beattyville,PO Box 1907,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,52:14.0,CC_JWAHDEN,7/31/2006,00:00.0,1/1/1900,51:41.0,BAHBATT,ADRMASTRG,ZCOMMUNITY COORDINATED HC
1121,2816653,02816653,8666740299,21717,MD,Buckeystown,PO Box 734,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,5/22/2012,00:00.0,1/1/1900,26:34.0,KVANCAMP,5/22/2012,00:00.0,1/1/1900,26:06.0,KVANCAMP,INSADR,ZCOMMUNITY COORDINATED HC
1122,551184,00551184,6038267756,3603,NH,Charlestown,PO Box 1354,N,6126,D      1940-01-01,00:00.0,1/1/1940,00:00.0,8/5/2009,00:00.0,1/1/1900,00:05.0,KIMKTAR,7/31/2006,00:00.0,1/1/1900,59:40.0,BAHBATT,ADRMASTRG,FALL MOUNTAIN SCHOOL DISTRICT
1122,1948122,01948122,6034991313,3608,NH,Walpole,PO Box 273,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,12/10/2010,00:00.0,1/1/1900,09:30.0,KIMKTAR,12/10/2010,00:00.0,1/1/1900,09:15.0,KIMKTAR,INSADR,FALL MOUNTAIN SCHOOL DISTRICT
1123,551194,00551194,8006356565,43016,OH,Dublin,PO Box 8006,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,08:25.0,KIMKTAR,7/31/2006,00:00.0,1/1/1900,08:08.0,BAHBATT,ADRMASTRG,NATIONWIDE
1123,679116,00679116,0,43218,OH,Columbus,PO Box 182690,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/4/2007,00:00.0,1/1/1900,24:09.0,KIMKTAR,6/4/2007,00:00.0,1/1/1900,23:31.0,KIMKTAR,INSADR,NATIONWIDE
1123,715874,00715874,8666686299,1101,MA,Springfield,PO Box 420,N,31417,1/1/1940,00:00.0,1/1/1940,00:00.0,6/2/2016,00:00.0,1/1/1900,08:10.0,JDALE,8/13/2007,00:00.0,1/1/1900,45:24.0,BAHBATT,INSADR,NATIONWIDE
1123,957281,00957281,8666686299,70160,LA,New Orleans,PO Box 61070,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/25/2008,00:00.0,1/1/1900,35:01.0,ACHAVEZ,7/25/2008,00:00.0,1/1/1900,34:31.0,ACHAVEZ,INSADR,NATIONWIDE
1123,1406743,01406743,8006356585,1101,MA,Springfield,PO Box 120,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,10/19/2009,00:00.0,1/1/1900,55:23.0,CCLUETT,10/19/2009,00:00.0,1/1/1900,55:13.0,CCLUETT,INSADR,NATIONWIDE
1123,1456907,01456907,8666686299,70160,LA,New Orleans,PO Box 61071,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,11/30/2009,00:00.0,1/1/1900,59:21.0,CCLUETT,11/30/2009,00:00.0,1/1/1900,59:07.0,CCLUETT,INSADR,NATIONWIDE
1123,1801754,01801754,8882747667,43058,OH,Newark,PO Box 1199,N,74323,1/1/1940,00:00.0,1/1/1940,00:00.0,8/25/2010,00:00.0,1/1/1900,08:08.0,KIMKTAR,8/25/2010,00:00.0,1/1/1900,07:50.0,KIMKTAR,INSADR,NATIONWIDE
1123,1850722,01850722,8008006543,70433,LA,Covington,PO Box 2947,N,7205,1/1/1940,00:00.0,1/1/1940,00:00.0,10/1/2010,00:00.0,1/1/1900,20:43.0,KIMKTAR,10/1/2010,00:00.0,1/1/1900,20:20.0,KIMKTAR,INSADR,NATIONWIDE
1123,2313539,02313539,8774536023,98124,WA,Seattle,PO Box 24206,N,31417,1/1/1940,00:00.0,1/1/1940,00:00.0,8/8/2011,00:00.0,1/1/1900,16:59.0,KIMKTAR,8/8/2011,00:00.0,1/1/1900,16:42.0,KIMKTAR,INSADR,NATIONWIDE
1123,2733755,02733755,8885389333,85250,AZ,Scottsdale,15974 N 77th St STE 102,N,MBAAZ,1/1/1940,00:00.0,1/1/1940,00:00.0,4/6/2012,00:00.0,1/1/1900,29:57.0,KVANCAMP,4/6/2012,00:00.0,1/1/1900,28:54.0,KVANCAMP,INSADR,NATIONWIDE
1123,3720592,03720592,8885389333,79998,TX,El Paso,PO Box 981640,,MBAAZ,1/1/1940,00:00.0,1/1/1940,00:00.0,9/27/2013,00:00.0,1/1/1900,56:42.0,MCARMONA,9/27/2013,00:00.0,1/1/1900,54:29.0,MCARMONA,INSADR,NATIONWIDE
1123,5470133,05470133,8554951190,55121,MN,Eagan,PO Box 21854 (LoneStar TPA),,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/19/2015,00:00.0,1/1/1900,28:17.0,JDALE,6/19/2015,00:00.0,1/1/1900,27:34.0,JDALE,INSADR,NATIONWIDE
1123,5774903,05774903,8002725466,73154,OK,Oklahoma City,PO Box 54407 (Old Surety Life),,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,9/22/2015,00:00.0,1/1/1900,38:15.0,LORIGUI,9/22/2015,00:00.0,1/1/1900,37:05.0,LORIGUI,INSADR,NATIONWIDE
1123,7834919,07834919,8554733833,24038,VA,Roanoke,PO Box 14047,,314RV,1/1/1940,00:00.0,1/1/1940,00:00.0,2/21/2017,00:00.0,1/1/1900,10:48.0,LORIGUI,2/21/2017,00:00.0,1/1/1900,10:24.0,LORIGUI,INSADR,NATIONWIDE
1124,639560,00639560,8007217987,62223,IL,Belleville,PO Box 23060,N,SB840,1/1/1940,00:00.0,R924165      2015-08-10,00:00.0,8/10/2015,00:00.0,1/1/1900,41:15.0,JDALE,3/21/2007,00:00.0,1/1/1900,59:42.0,KIMKTAR,INSADR,DEARBORN NATIONAL
1125,556731,00556731,8007777518,44101,OH,Cleveland,PO Box 94808,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/5/2009,00:00.0,1/1/1900,39:08.0,KIMKTAR,8/16/2006,00:00.0,1/1/1900,38:45.0,BAHBATT,ADRMASTRG,EMERALD HEALTH
1125,620018,00620018,2165661455,44114,OH,Cleveland,1432 Hamilton Ave,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,2/12/2007,00:00.0,1/1/1900,30:31.0,BAHBATT,2/12/2007,00:00.0,1/1/1900,30:05.0,BAHBATT,INSADR,EMERALD HEALTH
1125,779473,00779473,3304937278,44735,OH,Canton,PO Box 35276,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/5/2009,00:00.0,1/1/1900,38:15.0,KIMKTAR,11/29/2007,00:00.0,1/1/1900,38:00.0,KIMKTAR,ADRMASTRG,EMERALD HEALTH
1125,783291,00783291,8667403881,27114,NC,Winston Salem,PO Box 25987,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/5/2009,00:00.0,1/1/1900,06:18.0,KIMKTAR,12/5/2007,00:00.0,1/1/1900,06:00.0,KIMKTAR,ADRMASTRG,EMERALD HEALTH
1125,810766,00810766,8005526550,47903,IN,Lafayette,PO Box 5769,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/5/2009,00:00.0,1/1/1900,45:46.0,KIMKTAR,1/22/2008,00:00.0,1/1/1900,45:32.0,BAHBATT,ADRMASTRG,EMERALD HEALTH
1125,815276,00815276,4402600615,44136,OH,Strongsville,8257 Dowl,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/28/2008,00:00.0,1/1/1900,20:40.0,BAHBATT,1/28/2008,00:00.0,1/1/1900,20:16.0,BAHBATT,INSADR,EMERALD HEALTH
1125,1289935,01289935,8003311096,44313,OH,Akron,1867 W Market St,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/9/2009,00:00.0,1/1/1900,08:34.0,CCLUETT,7/9/2009,00:00.0,1/1/1900,08:20.0,CCLUETT,INSADR,EMERALD HEALTH
1125,1403673,01403673,8004248611,21401,MD,Annapolis,PO Box 6596,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,10/16/2009,00:00.0,1/1/1900,21:21.0,CCLUETT,10/16/2009,00:00.0,1/1/1900,21:10.0,CCLUETT,INSADR,EMERALD HEALTH
1125,1597020,01597020,8006340173,44145,OH,Westlake,PO Box 458022,N,34136,1/1/1940,00:00.0,1/1/1940,00:00.0,3/17/2010,00:00.0,1/1/1900,36:46.0,KIMKTAR,3/17/2010,00:00.0,1/1/1900,36:09.0,KIMKTAR,ADRMASTRG,EMERALD HEALTH
1126,555796,00555796,8665510051,33181,FL,Miami,1780 Sans Souci,N,6126,D      1940-01-01,00:00.0,1/1/1940,00:00.0,12/19/2006,00:00.0,1/1/1900,35:28.0,BECKSCH,8/14/2006,00:00.0,1/1/1900,35:06.0,BAHBATT,INSADR,UNIVERSAL ASSISTANCE INC
1126,2294843,02294843,8669872223,33131,FL,Miami,1200 Brickell Ave,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,7/27/2011,00:00.0,1/1/1900,49:19.0,CINEICH,7/27/2011,00:00.0,1/1/1900,48:01.0,CINEICH,INSADR,UNIVERSAL ASSISTANCE INC
1127,580718,00580718,8007659504,55427,MN,MINNEAPOLIS,PO Box 27267,N,41124,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,30:40.0,CC_JWAHDEN,10/27/2006,00:00.0,1/1/1900,45:20.0,BAHBATT,ADRMASTRG,ZCBSA
1127,2237596,02237596,8007654224,55343,MN,Hopkins,PO BOX 738,,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,6/17/2011,00:00.0,1/1/1900,25:18.0,KJAGDEO,6/17/2011,00:00.0,1/1/1900,24:05.0,KJAGDEO,INSADR,ZCBSA
1128,555975,00555975,4135681671,1085,MA,Westfield,35 Turnpike Industrial Rd,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/23/2010,00:00.0,1/1/1900,09:04.0,RBOOKMAN,8/15/2006,00:00.0,1/1/1900,08:44.0,BAHBATT,ADRMASTRG,ZTELL TOOL
1128,1984645,01984645,4135681671,1086,MA,Westfield,PO Box 1278,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,1/7/2011,00:00.0,1/1/1900,35:05.0,KIMKTAR,1/7/2011,00:00.0,1/1/1900,34:49.0,KIMKTAR,INSADR,ZTELL TOOL
1129,556012,00556012,8005212654,43068,OH,Reynoldsburg,PO Box 107,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,25:16.0,CC_JWAHDEN,8/15/2006,00:00.0,1/1/1900,24:58.0,BAHBATT,ADRMASTRG,BUSINESS ADMIN
1130,556042,00556042,2167066805,44110,OH,Cleveland,15700 South Waterloo,N,6126,D      1940-01-01,00:00.0,1/1/1940,00:00.0,12/19/2006,00:00.0,1/1/1900,39:01.0,BECKSCH,8/15/2006,00:00.0,1/1/1900,38:35.0,BAHBATT,INSADR,JERGINS
1131,556047,00556047,8007623159,45459,OH,Centerville,6683 Centerville Bus Pkwy,N,31117,1/1/1940,00:00.0,1/1/1940,00:00.0,1/8/2010,00:00.0,1/1/1900,14:57.0,CCLUETT,8/15/2006,00:00.0,1/1/1900,43:03.0,BAHBATT,ADRMASTRG,SUPERIOR DENTAL
1131,1034761,01034761,8663368251,44101,OH,Cleveland,PO Box 6018 (PAYOR ID CB833),N,CB833,1/1/1940,00:00.0,U852324      2016-08-30,00:00.0,8/30/2016,00:00.0,1/1/1900,42:06.0,MCARMONA,10/27/2008,00:00.0,1/1/1900,42:22.0,ACHAVEZ,ADRMASTRG,SUPERIOR DENTAL
1132,561519,00561519,3308678443,44313,OH,Akron,1867 W. Market St.,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,47:47.0,CC_JWAHDEN,8/31/2006,00:00.0,1/1/1900,47:17.0,BAHBATT,ADRMASTRG,ZCLICE
1133,567102,00567102,8002822460,33823,FL,Auburndale,PO Box 173,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,8/4/2009,00:00.0,1/1/1900,02:28.0,KIMKTAR,9/19/2006,00:00.0,1/1/1900,02:05.0,BAHBATT,ADRMASTRG,HERITAGE CONSULTANT INC
1133,1825955,01825955,8002822460,33823,FL,Auburndale,PO Box 1730,N,6126,1/1/1940,00:00.0,1/1/1940,00:00.0,9/13/2010,00:00.0,1/1/1900,21:42.0,KIMKTAR,9/13/2010,00:00.0,1/1/1900,21:28.0,KIMKTAR,INSADR,HERITAGE CONSULTANT INC
